fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,hud_area_name,countyname,pop,state_alpha,metro
4704399999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Dickson County,51340,TN,1
4704599999,443,509,671,960,1001,47,NCNTY47045N47045,"Dyer County, TN",Dyer County,37750,TN,0
4704799999,686,784,911,1228,1412,47,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",Fayette County,39335,TN,1
4704999999,500,503,663,837,1042,47,NCNTY47049N47049,"Fentress County, TN",Fentress County,17940,TN,0
4705199999,509,512,663,949,1090,47,NCNTY47051N47051,"Franklin County, TN",Franklin County,41395,TN,0
4705399999,521,570,672,923,1163,47,NCNTY47053N47053,"Gibson County, TN",Gibson County,49220,TN,0
4705599999,517,585,667,871,1071,47,NCNTY47055N47055,"Giles County, TN",Giles County,29025,TN,0
4705799999,481,575,689,924,934,47,METRO28940M34100,"Grainger County, TN HUD Metro FMR Area",Grainger County,22940,TN,1
4705999999,548,551,663,941,1125,47,NCNTY47059N47059,"Greene County, TN",Greene County,68520,TN,0
4706199999,514,514,663,888,980,47,NCNTY47061N47061,"Grundy County, TN",Grundy County,13360,TN,0
4706399999,568,571,753,1028,1032,47,METRO34100M34100,"Morristown, TN MSA",Hamblen County,63465,TN,1
4706599999,636,694,838,1092,1306,47,METRO16860M16860,"Chattanooga, TN-GA MSA",Hamilton County,354590,TN,1
4706799999,502,505,663,898,1148,47,NCNTY47067N47067,"Hancock County, TN",Hancock County,6605,TN,0
4706999999,500,503,663,867,928,47,NCNTY47069N47069,"Hardeman County, TN",Hardeman County,25785,TN,0
4707199999,504,508,669,832,1018,47,NCNTY47071N47071,"Hardin County, TN",Hardin County,25815,TN,0
4707399999,513,533,701,916,1008,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",Hawkins County,56400,TN,1
4707599999,484,503,663,899,980,47,NCNTY47075N47075,"Haywood County, TN",Haywood County,17945,TN,0
4707799999,514,545,663,888,899,47,NCNTY47077N47077,"Henderson County, TN",Henderson County,27890,TN,0
4707999999,507,510,663,854,904,47,NCNTY47079N47079,"Henry County, TN",Henry County,32265,TN,0
4708199999,647,685,781,1013,1352,47,METRO34980N47081,"Hickman County, TN HUD Metro FMR Area",Hickman County,24500,TN,1
4708399999,539,543,715,889,970,47,NCNTY47083N47083,"Houston County, TN",Houston County,8190,TN,0
4708599999,514,582,663,915,1148,47,NCNTY47085N47085,"Humphreys County, TN",Humphreys County,18280,TN,0
4708799999,500,503,663,825,899,47,NCNTY47087N47087,"Jackson County, TN",Jackson County,11575,TN,0
4708999999,568,571,753,1028,1032,47,METRO34100M34100,"Morristown, TN MSA",Jefferson County,52885,TN,1
4709199999,501,504,664,826,982,47,NCNTY47091N47091,"Johnson County, TN",Johnson County,17845,TN,0
4709399999,624,729,896,1182,1421,47,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",Knox County,452285,TN,1
4709599999,500,503,663,825,959,47,NCNTY47095N47095,"Lake County, TN",Lake County,7590,TN,0
4709799999,500,503,663,871,1040,47,NCNTY47097N47097,"Lauderdale County, TN",Lauderdale County,26495,TN,0
4709999999,520,525,671,878,1042,47,NCNTY47099N47099,"Lawrence County, TN",Lawrence County,42590,TN,0
4710199999,500,503,663,901,980,47,NCNTY47101N47101,"Lewis County, TN",Lewis County,11945,TN,0
4710399999,518,537,668,927,1030,47,NCNTY47103N47103,"Lincoln County, TN",Lincoln County,33545,TN,0
4710599999,624,729,896,1182,1421,47,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",Loudon County,51025,TN,1
4710799999,541,612,698,943,947,47,NCNTY47107N47107,"McMinn County, TN",McMinn County,52570,TN,0
4710999999,514,561,663,873,1148,47,NCNTY47109N47109,"McNairy County, TN",McNairy County,25945,TN,0
4711199999,551,555,731,909,1171,47,METRO34980N47111,"Macon County, TN HUD Metro FMR Area",Macon County,23240,TN,1
4711399999,549,661,832,1147,1152,47,METRO27180M27180,"Jackson, TN HUD Metro FMR Area",Madison County,97885,TN,1
4711599999,636,694,838,1092,1306,47,METRO16860M16860,"Chattanooga, TN-GA MSA",Marion County,28355,TN,1
4711799999,571,574,757,974,1027,47,NCNTY47117N47117,"Marshall County, TN",Marshall County,31755,TN,0
4711999999,730,735,945,1342,1452,47,METRO34980N47119,"Maury County, TN HUD Metro FMR Area",Maury County,87605,TN,1
4712199999,514,582,663,949,980,47,NCNTY47121N47121,"Meigs County, TN",Meigs County,11830,TN,0
4712399999,437,568,663,896,899,47,NCNTY47123N47123,"Monroe County, TN",Monroe County,45700,TN,0
4712599999,576,689,872,1248,1510,47,METRO17300M17300,"Clarksville, TN-KY MSA",Montgomery County,192120,TN,1
4712799999,514,519,663,933,980,47,NCNTY47127N47127,"Moore County, TN",Moore County,6300,TN,0
4712999999,478,520,685,945,1186,47,METRO28940N47129,"Morgan County, TN HUD Metro FMR Area",Morgan County,21640,TN,1
4713199999,453,545,663,854,926,47,NCNTY47131N47131,"Obion County, TN",Obion County,30660,TN,0
4713399999,514,519,663,916,980,47,NCNTY47133N47133,"Overton County, TN",Overton County,21995,TN,0
4713599999,500,503,663,925,980,47,NCNTY47135N47135,"Perry County, TN",Perry County,7880,TN,0
4713799999,501,519,663,825,980,47,NCNTY47137N47137,"Pickett County, TN",Pickett County,5070,TN,0
4713999999,536,617,813,1056,1212,47,METRO17420M17420,"Cleveland, TN MSA",Polk County,16720,TN,1
4714199999,548,552,717,987,1092,47,NCNTY47141N47141,"Putnam County, TN",Putnam County,75565,TN,0
4714399999,516,519,684,914,1142,47,NCNTY47143N47143,"Rhea County, TN",Rhea County,32480,TN,0
4714599999,512,597,776,986,1201,47,METRO28940N47145,"Roane County, TN HUD Metro FMR Area",Roane County,52925,TN,1
4714799999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Robertson County,68575,TN,1
4714999999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Rutherford County,298455,TN,1
4715199999,500,504,663,896,899,47,NCNTY47151N47151,"Scott County, TN",Scott County,21950,TN,0
4715399999,636,694,838,1092,1306,47,METRO16860M16860,"Chattanooga, TN-GA MSA",Sequatchie County,14655,TN,1
4715599999,658,687,808,1067,1197,47,NCNTY47155N47155,"Sevier County, TN",Sevier County,95525,TN,0
4715799999,686,784,911,1228,1412,47,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",Shelby County,937845,TN,1
4715999999,494,546,720,908,1074,47,METRO34980N47159,"Smith County, TN HUD Metro FMR Area",Smith County,19280,TN,1
4716199999,520,525,671,835,1162,47,NCNTY47161N47161,"Stewart County, TN",Stewart County,13250,TN,0
4716399999,513,533,701,916,1008,47,METRO28700M28700,"Kingsport-Bristol-Bristol, TN-VA MSA",Sullivan County,156520,TN,1
4716599999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Sumner County,175730,TN,1
4716799999,686,784,911,1228,1412,47,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",Tipton County,61435,TN,1
4716999999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Trousdale County,8775,TN,1
4717199999,617,621,752,956,1114,47,METRO27740M27740,"Johnson City, TN MSA",Unicoi County,17830,TN,1
4717399999,624,729,896,1182,1421,47,METRO28940M28940,"Knoxville, TN HUD Metro FMR Area",Union County,19175,TN,1
4717599999,500,503,663,861,980,47,NCNTY47175N47175,"Van Buren County, TN",Van Buren County,5675,TN,0
4717799999,525,529,697,867,1042,47,NCNTY47177N47177,"Warren County, TN",Warren County,40210,TN,0
4717999999,617,621,752,956,1114,47,METRO27740M27740,"Johnson City, TN MSA",Washington County,126435,TN,1
4718199999,514,556,663,898,980,47,NCNTY47181N47181,"Wayne County, TN",Wayne County,16715,TN,0
4718399999,514,547,663,843,977,47,NCNTY47183N47183,"Weakley County, TN",Weakley County,33775,TN,0
4718599999,525,530,677,842,918,47,NCNTY47185N47185,"White County, TN",White County,26395,TN,0
4718799999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Williamson County,212160,TN,1
4718999999,998,1031,1197,1539,1930,47,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Wilson County,128875,TN,1
4800199999,568,659,774,1106,1333,48,NCNTY48001N48001,"Anderson County, TX",Anderson County,57745,TX,0
4800399999,766,838,1044,1309,1805,48,NCNTY48003N48003,"Andrews County, TX",Andrews County,17575,TX,0
4800599999,738,742,871,1101,1181,48,NCNTY48005N48005,"Angelina County, TX",Angelina County,87700,TX,0
4800799999,683,779,906,1297,1420,48,METRO18580N48007,"Aransas County, TX HUD Metro FMR Area",Aransas County,24830,TX,1
4800999999,585,656,832,1136,1346,48,METRO48660M48660,"Wichita Falls, TX MSA",Archer County,8795,TX,1
4801199999,629,705,906,1236,1406,48,METRO11100M11100,"Amarillo, TX HUD Metro FMR Area",Armstrong County,1930,TX,1
4801399999,603,773,881,1096,1417,48,METRO41700N48013,"Atascosa County, TX HUD Metro FMR Area",Atascosa County,48140,TX,1
4801599999,650,810,956,1242,1641,48,METRO26420N48015,"Austin County, TX HUD Metro FMR Area",Austin County,29290,TX,1
4801799999,538,582,734,1050,1085,48,NCNTY48017N48017,"Bailey County, TX",Bailey County,7100,TX,0
4801999999,761,912,1114,1446,1793,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Bandera County,21315,TX,1
4802199999,1059,1212,1434,1848,2207,48,METRO12420M12420,"Austin-Round Rock, TX MSA",Bastrop County,80305,TX,1
4802399999,538,644,734,1050,1085,48,NCNTY48023N48023,"Baylor County, TX",Baylor County,3600,TX,0
4802599999,697,702,925,1300,1511,48,NCNTY48025N48025,"Bee County, TX",Bee County,32730,TX,0
4802799999,635,639,815,1166,1411,48,METRO28660M28660,"Killeen-Temple, TX HUD Metro FMR Area",Bell County,336505,TX,1
4802999999,761,912,1114,1446,1793,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Bexar County,1892005,TX,1
4803199999,656,679,895,1113,1319,48,NCNTY48031N48031,"Blanco County, TX",Blanco County,11090,TX,0
4803399999,580,628,791,1044,1170,48,NCNTY48033N48033,"Borden County, TX",Borden County,600,TX,0
4803599999,538,557,734,913,1032,48,NCNTY48035N48035,"Bosque County, TX",Bosque County,17955,TX,0
4803799999,647,658,826,1030,1322,48,METRO45500M45500,"Texarkana, TX-Texarkana, AR HUD Metro FMR Area",Bowie County,93635,TX,1
4803999999,751,999,1139,1528,1972,48,METRO26420MM1145,"Brazoria County, TX HUD Metro FMR Area",Brazoria County,345995,TX,1
4804199999,686,774,909,1301,1574,48,METRO17780M17780,"College Station-Bryan, TX MSA",Brazos County,214230,TX,1
4804399999,631,635,825,1115,1119,48,NCNTY48043N48043,"Brewster County, TX",Brewster County,9220,TX,0
4804599999,538,582,734,1050,1085,48,NCNTY48045N48045,"Briscoe County, TX",Briscoe County,1590,TX,0
4804799999,538,582,734,913,1085,48,NCNTY48047N48047,"Brooks County, TX",Brooks County,7250,TX,0
4804999999,528,631,801,1142,1206,48,NCNTY48049N48049,"Brown County, TX",Brown County,37785,TX,0
4805199999,686,774,909,1301,1574,48,METRO17780M17780,"College Station-Bryan, TX MSA",Burleson County,17595,TX,1
4805399999,707,759,865,1169,1238,48,NCNTY48053N48053,"Burnet County, TX",Burnet County,45015,TX,0
4805599999,1059,1212,1434,1848,2207,48,METRO12420M12420,"Austin-Round Rock, TX MSA",Caldwell County,40545,TX,1
4805799999,544,695,822,1113,1215,48,NCNTY48057N48057,"Calhoun County, TX",Calhoun County,21820,TX,0
4805999999,707,733,955,1285,1639,48,METRO10180M10180,"Abilene, TX MSA",Callahan County,13660,TX,1
4806199999,586,590,753,989,1138,48,METRO15180M15180,"Brownsville-Harlingen, TX MSA",Cameron County,420200,TX,1
4806399999,538,639,734,1050,1269,48,NCNTY48063N48063,"Camp County, TX",Camp County,12670,TX,0
4806599999,629,705,906,1236,1406,48,METRO11100M11100,"Amarillo, TX HUD Metro FMR Area",Carson County,6035,TX,1
4806799999,538,557,734,1050,1177,48,NCNTY48067N48067,"Cass County, TX",Cass County,30120,TX,0
4806999999,538,644,734,1027,1085,48,NCNTY48069N48069,"Castro County, TX",Castro County,7890,TX,0
4807199999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Chambers County,39285,TX,1
4807399999,491,577,744,1005,1009,48,NCNTY48073N48073,"Cherokee County, TX",Cherokee County,51595,TX,0
4807599999,612,663,835,1039,1235,48,NCNTY48075N48075,"Childress County, TX",Childress County,7065,TX,0
4807799999,585,656,832,1136,1346,48,METRO48660M48660,"Wichita Falls, TX MSA",Clay County,10370,TX,1
4807999999,538,582,734,913,1121,48,NCNTY48079N48079,"Cochran County, TX",Cochran County,2930,TX,0
4808199999,538,557,734,913,1085,48,NCNTY48081N48081,"Coke County, TX",Coke County,3240,TX,0
4808399999,538,557,734,984,995,48,NCNTY48083N48083,"Coleman County, TX",Coleman County,8420,TX,0
4808599999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Collin County,914075,TX,1
4808799999,538,644,734,990,1085,48,NCNTY48087N48087,"Collingsworth County, TX",Collingsworth County,3025,TX,0
4808999999,555,574,757,1035,1101,48,NCNTY48089N48089,"Colorado County, TX",Colorado County,20915,TX,0
4809199999,761,912,1114,1446,1793,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Comal County,129100,TX,1
4809399999,538,644,734,1050,1092,48,NCNTY48093N48093,"Comanche County, TX",Comanche County,13490,TX,0
4809599999,619,640,844,1050,1248,48,NCNTY48095N48095,"Concho County, TX",Concho County,3860,TX,0
4809799999,616,697,840,1135,1139,48,NCNTY48097N48097,"Cooke County, TX",Cooke County,39065,TX,0
4809999999,635,639,815,1166,1411,48,METRO28660M28660,"Killeen-Temple, TX HUD Metro FMR Area",Coryell County,75820,TX,1
4810199999,538,582,734,913,1085,48,NCNTY48101N48101,"Cottle County, TX",Cottle County,1500,TX,0
4810399999,538,582,734,1050,1085,48,NCNTY48103N48103,"Crane County, TX",Crane County,4835,TX,0
4810599999,538,582,734,969,1085,48,NCNTY48105N48105,"Crockett County, TX",Crockett County,3835,TX,0
4810799999,637,733,896,1282,1551,48,METRO31180M31180,"Lubbock, TX HUD Metro FMR Area",Crosby County,5895,TX,1
4810999999,551,571,752,993,1112,48,NCNTY48109N48109,"Culberson County, TX",Culberson County,2255,TX,0
4811199999,559,668,762,948,1127,48,NCNTY48111N48111,"Dallam County, TX",Dallam County,7205,TX,0
4811399999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Dallas County,2552215,TX,1
4811599999,538,644,734,992,995,48,NCNTY48115N48115,"Dawson County, TX",Dawson County,13095,TX,0
4811799999,650,654,862,1078,1169,48,NCNTY48117N48117,"Deaf Smith County, TX",Deaf Smith County,18945,TX,0
4811999999,538,605,734,992,995,48,NCNTY48119N48119,"Delta County, TX",Delta County,5170,TX,0
4812199999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Denton County,781320,TX,1
4812399999,587,677,800,1053,1233,48,NCNTY48123N48123,"DeWitt County, TX",DeWitt County,20475,TX,0
4812599999,538,582,734,969,1085,48,NCNTY48125N48125,"Dickens County, TX",Dickens County,2225,TX,0
4812799999,580,628,791,1044,1170,48,NCNTY48127N48127,"Dimmit County, TX",Dimmit County,10820,TX,0
4812999999,538,557,734,1004,1085,48,NCNTY48129N48129,"Donley County, TX",Donley County,3435,TX,0
4813199999,538,582,734,1046,1050,48,NCNTY48131N48131,"Duval County, TX",Duval County,11435,TX,0
4813399999,484,629,734,913,995,48,NCNTY48133N48133,"Eastland County, TX",Eastland County,18280,TX,0
4813599999,836,924,1214,1510,1845,48,METRO36220M36220,"Odessa, TX MSA",Ector County,155745,TX,1
4813799999,580,628,791,1044,1170,48,NCNTY48137N48137,"Edwards County, TX",Edwards County,2110,TX,0
4813999999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Ellis County,164090,TX,1
4814199999,548,687,831,1174,1415,48,METRO21340M21340,"El Paso, TX HUD Metro FMR Area",El Paso County,834825,TX,1
4814399999,676,681,837,1131,1135,48,NCNTY48143N48143,"Erath County, TX",Erath County,41015,TX,0
4814599999,540,595,734,1033,1271,48,METRO47380N48145,"Falls County, TX HUD Metro FMR Area",Falls County,17290,TX,1
4814799999,565,585,771,1089,1129,48,NCNTY48147N48147,"Fannin County, TX",Fannin County,33785,TX,0
4814999999,584,605,797,1077,1081,48,NCNTY48149N48149,"Fayette County, TX",Fayette County,24965,TX,0
4815199999,538,582,734,985,1085,48,NCNTY48151N48151,"Fisher County, TX",Fisher County,3875,TX,0
4815399999,565,617,770,958,1044,48,NCNTY48153N48153,"Floyd County, TX",Floyd County,5955,TX,0
4815599999,580,628,791,1044,1170,48,NCNTY48155N48155,"Foard County, TX",Foard County,1415,TX,0
4815799999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Fort Bend County,711420,TX,1
4815999999,568,645,774,1017,1340,48,NCNTY48159N48159,"Franklin County, TX",Franklin County,10640,TX,0
4816199999,538,557,734,1050,1271,48,NCNTY48161N48161,"Freestone County, TX",Freestone County,19645,TX,0
4816399999,571,683,778,1023,1150,48,NCNTY48163N48163,"Frio County, TX",Frio County,19110,TX,0
4816599999,538,582,734,1050,1129,48,NCNTY48165N48165,"Gaines County, TX",Gaines County,19890,TX,0
4816799999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Galveston County,321185,TX,1
4816999999,555,601,757,942,1150,48,NCNTY48169N48169,"Garza County, TX",Garza County,6740,TX,0
4817199999,709,734,967,1384,1494,48,NCNTY48171N48171,"Gillespie County, TX",Gillespie County,25940,TX,0
4817399999,580,628,791,1044,1170,48,NCNTY48173N48173,"Glasscock County, TX",Glasscock County,1420,TX,0
4817599999,723,837,1033,1333,1473,48,METRO47020M47020,"Victoria, TX MSA",Goliad County,7510,TX,1
4817799999,631,634,764,1086,1130,48,NCNTY48177N48177,"Gonzales County, TX",Gonzales County,20560,TX,0
4817999999,597,618,814,1107,1204,48,NCNTY48179N48179,"Gray County, TX",Gray County,22960,TX,0
4818199999,661,792,959,1292,1457,48,METRO43300M43300,"Sherman-Denison, TX MSA",Grayson County,126145,TX,1
4818399999,603,721,850,1152,1351,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",Gregg County,123400,TX,1
4818599999,545,564,743,958,1008,48,NCNTY48185N48185,"Grimes County, TX",Grimes County,27360,TX,0
4818799999,761,912,1114,1446,1793,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Guadalupe County,150890,TX,1
4818999999,538,644,734,1050,1245,48,NCNTY48189N48189,"Hale County, TX",Hale County,34525,TX,0
4819199999,538,592,734,1024,1085,48,NCNTY48191N48191,"Hall County, TX",Hall County,3100,TX,0
4819399999,538,644,734,913,1085,48,NCNTY48193N48193,"Hamilton County, TX",Hamilton County,8220,TX,0
4819599999,597,670,814,1012,1204,48,NCNTY48195N48195,"Hansford County, TX",Hansford County,5530,TX,0
4819799999,538,557,734,969,1085,48,NCNTY48197N48197,"Hardeman County, TX",Hardeman County,3990,TX,0
4819999999,661,708,880,1145,1205,48,METRO13140M13140,"Beaumont-Port Arthur, TX HUD Metro FMR Area",Hardin County,55995,TX,1
4820199999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Harris County,4525520,TX,1
4820399999,549,673,832,1045,1128,48,NCNTY48203N48203,"Harrison County, TX",Harrison County,66605,TX,0
4820599999,628,752,857,1226,1267,48,NCNTY48205N48205,"Hartley County, TX",Hartley County,5820,TX,0
4820799999,538,644,734,1027,1085,48,NCNTY48207N48207,"Haskell County, TX",Haskell County,5805,TX,0
4820999999,1059,1212,1434,1848,2207,48,METRO12420M12420,"Austin-Round Rock, TX MSA",Hays County,194845,TX,1
4821199999,713,738,972,1209,1437,48,NCNTY48211N48211,"Hemphill County, TX",Hemphill County,4150,TX,0
4821399999,588,609,802,1044,1193,48,NCNTY48213N48213,"Henderson County, TX",Henderson County,79685,TX,0
4821599999,570,574,739,953,1070,48,METRO32580M32580,"McAllen-Edinburg-Mission, TX MSA",Hidalgo County,839540,TX,1
4821799999,503,604,762,986,1033,48,NCNTY48217N48217,"Hill County, TX",Hill County,35100,TX,0
4821999999,538,644,734,1050,1271,48,NCNTY48219N48219,"Hockley County, TX",Hockley County,23275,TX,0
4822199999,907,927,1107,1377,1686,48,METRO19100N48221,"Hood County, TX HUD Metro FMR Area",Hood County,55420,TX,1
4822399999,517,625,783,1121,1238,48,NCNTY48223N48223,"Hopkins County, TX",Hopkins County,35930,TX,0
4822599999,538,557,734,913,995,48,NCNTY48225N48225,"Houston County, TX",Houston County,22850,TX,0
4822799999,707,846,964,1199,1347,48,NCNTY48227N48227,"Howard County, TX",Howard County,36490,TX,0
4822999999,484,605,734,913,1250,48,METRO21340N48229,"Hudspeth County, TX HUD Metro FMR Area",Hudspeth County,3700,TX,1
4823199999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Hunt County,90320,TX,1
4823399999,597,618,814,1056,1262,48,NCNTY48233N48233,"Hutchinson County, TX",Hutchinson County,21705,TX,0
4823599999,647,762,980,1297,1572,48,METRO41660M41660,"San Angelo, TX MSA",Irion County,1590,TX,1
4823799999,538,582,734,1050,1271,48,NCNTY48237N48237,"Jack County, TX",Jack County,8840,TX,0
4823999999,613,688,836,1196,1236,48,NCNTY48239N48239,"Jackson County, TX",Jackson County,14755,TX,0
4824199999,620,624,823,1112,1116,48,NCNTY48241N48241,"Jasper County, TX",Jasper County,35445,TX,0
4824399999,648,687,864,1146,1213,48,NCNTY48243N48243,"Jeff Davis County, TX",Jeff Davis County,2235,TX,0
4824599999,661,708,880,1145,1205,48,METRO13140M13140,"Beaumont-Port Arthur, TX HUD Metro FMR Area",Jefferson County,254575,TX,1
4824799999,538,582,734,1050,1085,48,NCNTY48247N48247,"Jim Hogg County, TX",Jim Hogg County,5260,TX,0
4824999999,625,667,879,1093,1300,48,NCNTY48249N48249,"Jim Wells County, TX",Jim Wells County,41320,TX,0
4825199999,901,1021,1242,1661,2077,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",Johnson County,160175,TX,1
4825399999,707,733,955,1285,1639,48,METRO10180M10180,"Abilene, TX MSA",Jones County,19970,TX,1
4825599999,532,640,806,1003,1192,48,NCNTY48255N48255,"Karnes County, TX",Karnes County,15050,TX,0
4825799999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Kaufman County,114850,TX,1
4825999999,884,1061,1293,1608,2063,48,METRO41700N48259,"Kendall County, TX HUD Metro FMR Area",Kendall County,40305,TX,1
4826199999,580,628,791,1044,1170,48,NCNTY48261N48261,"Kenedy County, TX",Kenedy County,565,TX,0
4826399999,580,628,791,1044,1170,48,NCNTY48263N48263,"Kent County, TX",Kent County,680,TX,0
4826599999,718,735,838,1199,1233,48,NCNTY48265N48265,"Kerr County, TX",Kerr County,50760,TX,0
4826799999,551,632,751,938,1110,48,NCNTY48267N48267,"Kimble County, TX",Kimble County,4430,TX,0
4826999999,658,709,888,1107,1335,48,NCNTY48269N48269,"King County, TX",King County,290,TX,0
4827199999,615,666,839,1044,1240,48,NCNTY48271N48271,"Kinney County, TX",Kinney County,3630,TX,0
4827399999,659,681,898,1238,1546,48,NCNTY48273N48273,"Kleberg County, TX",Kleberg County,31540,TX,0
4827599999,538,582,734,913,1085,48,NCNTY48275N48275,"Knox County, TX",Knox County,3755,TX,0
4827799999,547,588,768,1021,1287,48,NCNTY48277N48277,"Lamar County, TX",Lamar County,49400,TX,0
4827999999,538,625,734,913,995,48,NCNTY48279N48279,"Lamb County, TX",Lamb County,13370,TX,0
4828199999,600,604,796,1112,1116,48,METRO28660N48281,"Lampasas County, TX HUD Metro FMR Area",Lampasas County,20475,TX,1
4828399999,538,572,734,1050,1085,48,NCNTY48283N48283,"La Salle County, TX",La Salle County,7420,TX,0
4828599999,513,590,777,1066,1149,48,NCNTY48285N48285,"Lavaca County, TX",Lavaca County,19860,TX,0
4828799999,665,782,911,1133,1347,48,NCNTY48287N48287,"Lee County, TX",Lee County,16850,TX,0
4828999999,538,557,734,1000,1003,48,NCNTY48289N48289,"Leon County, TX",Leon County,16965,TX,0
4829199999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Liberty County,79885,TX,1
4829399999,519,596,786,978,1066,48,NCNTY48293N48293,"Limestone County, TX",Limestone County,23480,TX,0
4829599999,555,601,757,995,1034,48,NCNTY48295N48295,"Lipscomb County, TX",Lipscomb County,3495,TX,0
4829799999,538,557,734,1050,1129,48,NCNTY48297N48297,"Live Oak County, TX",Live Oak County,12045,TX,0
4829999999,645,667,879,1093,1375,48,NCNTY48299N48299,"Llano County, TX",Llano County,20195,TX,0
4830199999,580,628,791,1044,1170,48,NCNTY48301N48301,"Loving County, TX",Loving County,75,TX,0
4830399999,637,733,896,1282,1551,48,METRO31180M31180,"Lubbock, TX HUD Metro FMR Area",Lubbock County,298040,TX,1
4830599999,523,602,734,1050,1271,48,METRO31180N48305,"Lynn County, TX HUD Metro FMR Area",Lynn County,5785,TX,1
4830799999,623,644,849,1056,1255,48,NCNTY48307N48307,"McCulloch County, TX",McCulloch County,8145,TX,0
4830999999,686,721,934,1252,1398,48,METRO47380M47380,"Waco, TX HUD Metro FMR Area",McLennan County,245720,TX,1
4831199999,580,628,791,1044,1170,48,NCNTY48311N48311,"McMullen County, TX",McMullen County,600,TX,0
4831399999,650,677,887,1103,1203,48,NCNTY48313N48313,"Madison County, TX",Madison County,13980,TX,0
4831599999,538,582,734,995,1085,48,NCNTY48315N48315,"Marion County, TX",Marion County,10140,TX,0
4831799999,592,595,734,1050,1231,48,METRO33260N48317,"Martin County, TX HUD Metro FMR Area",Martin County,5545,TX,1
4831999999,607,657,828,1151,1224,48,NCNTY48319N48319,"Mason County, TX",Mason County,4120,TX,0
4832199999,623,627,808,1064,1399,48,NCNTY48321N48321,"Matagorda County, TX",Matagorda County,36745,TX,0
4832399999,567,570,736,917,1098,48,NCNTY48323N48323,"Maverick County, TX",Maverick County,57470,TX,0
4832599999,592,657,866,1133,1329,48,METRO41700N48325,"Medina County, TX HUD Metro FMR Area",Medina County,48550,TX,1
4832799999,538,582,734,953,1085,48,NCNTY48327N48327,"Menard County, TX",Menard County,2125,TX,0
4832999999,1121,1128,1391,1730,2352,48,METRO33260M33260,"Midland, TX HUD Metro FMR Area",Midland County,159885,TX,1
4833199999,538,599,734,1050,1271,48,NCNTY48331N48331,"Milam County, TX",Milam County,24480,TX,0
4833399999,538,582,734,913,1085,48,NCNTY48333N48333,"Mills County, TX",Mills County,4885,TX,0
4833599999,538,601,734,941,1189,48,NCNTY48335N48335,"Mitchell County, TX",Mitchell County,8775,TX,0
